block_num,latitude,longitude,total_pop
714,+43.536595,-071.407994,68
715,+43.538090,-071.405798,3
716,+43.537449,-071.408194,15
717,+43.539218,-071.404084,13
718,+43.531085,-071.424749,119
719,+43.519787,-071.415461,53
720,+43.515202,-071.436077,126
721,+43.508473,-071.440258,44
722,+43.517395,-071.444613,11
723,+43.518984,-071.444088,2
724,+43.521056,-071.445793,11
725,+43.528508,-071.442149,0
726,+43.529757,-071.445276,16
727,+43.525438,-071.448639,0
728,+43.522878,-071.357102,395
729,+43.554781,-071.374037,3
730,+43.546225,-071.400901,11
731,+43.540369,-071.399404,10
732,+43.537443,-071.399868,41
733,+43.538129,-071.401146,22
734,+43.538289,-071.402666,10
735,+43.530253,-071.401967,61
736,+43.535454,-071.398132,32
737,+43.530228,-071.396220,61
738,+43.532538,-071.399171,101
739,+43.532366,-071.406979,53
740,+43.523210,-071.406763,53
741,+43.524827,-071.403140,46
742,+43.518384,-071.398337,100
743,+43.507862,-071.398385,18
744,+43.498092,-071.407033,23
745,+43.507311,-071.422919,68
746,+43.517610,-071.416545,20
747,+43.533036,-071.349102,105
748,+43.526388,-071.346423,11
749,+43.537954,-071.350266,0
750,+43.622436,-071.373262,0
751,+43.617757,-071.374940,0
752,+43.616714,-071.374372,0
753,+43.610854,-071.379851,0
754,+43.611299,-071.381571,0
755,+43.619140,-071.386085,0
756,+43.620440,-071.386411,0
757,+43.620764,-071.394026,0
758,+43.622132,-071.395088,0
759,+43.614648,-071.395655,0
760,+43.602699,-071.411470,58
761,+43.601819,-071.410635,0
762,+43.606233,-071.421855,4
763,+43.612649,-071.429571,31
764,+43.609159,-071.425877,16
765,+43.614332,-071.424920,0
766,+43.605863,-071.430282,41
767,+43.593851,-071.415621,79
768,+43.594597,-071.421775,59
769,+43.593615,-071.425657,28
770,+43.592105,-071.422605,79
771,+43.589053,-071.416515,72
772,+43.578342,-071.418766,43
773,+43.586991,-071.427256,9
774,+43.584253,-071.424411,12
775,+43.575959,-071.433524,0
776,+43.567152,-071.431324,0
777,+43.566046,-071.435533,0
778,+43.563144,-071.442953,12
779,+43.564437,-071.443752,167
780,+43.573414,-071.410378,0
781,+43.576843,-071.406024,39
782,+43.576748,-071.409921,2
783,+43.579352,-071.408577,0
784,+43.579492,-071.406732,0
785,+43.585089,-071.395720,97
786,+43.577237,-071.402122,0
787,+43.579821,-071.397478,8
788,+43.581143,-071.393271,158
789,+43.586331,-071.385262,10
790,+43.583831,-071.375133,38
791,+43.585677,-071.381428,23
792,+43.581638,-071.388415,23
793,+43.587115,-071.393951,0
794,+43.587030,-071.395593,0
795,+43.586461,-071.395577,0
796,+43.593370,-071.389704,0
797,+43.594657,-071.390303,2
798,+43.582995,-071.375290,17
799,+43.577441,-071.367913,36
800,+43.580285,-071.369929,0
801,+43.579271,-071.368671,35
802,+43.574015,-071.355075,44
803,+43.572519,-071.354762,4
804,+43.573791,-071.352454,5
805,+43.575459,-071.352252,0
806,+43.574957,-071.353219,0
807,+43.575789,-071.350621,0
808,+43.576307,-071.349696,6
809,+43.576058,-071.348606,0
810,+43.576206,-071.347983,0
811,+43.575433,-071.347811,2
812,+43.575261,-071.349965,5
813,+43.574353,-071.350264,14
814,+43.575201,-071.347811,6
815,+43.575093,-071.345576,0
816,+43.574419,-071.346413,0
817,+43.567089,-071.338313,54
818,+43.572446,-071.343272,0
819,+43.571338,-071.341543,0
820,+43.570627,-071.341299,0
821,+43.569927,-071.342068,0
822,+43.569610,-071.342780,0
823,+43.569463,-071.341629,0
824,+43.568092,-071.339505,20
825,+43.566500,-071.335475,0
826,+43.572310,-071.320744,3
827,+43.604413,-071.365134,0
828,+43.602086,-071.361211,0
829,+43.628507,-071.376725,0
830,+43.629529,-071.378965,0
831,+43.589875,-071.362989,0
832,+43.447630,-071.425095,16
833,+43.436726,-071.426661,67
834,+43.428862,-071.428674,59
835,+43.417638,-071.435763,126
836,+43.413640,-071.456235,22
837,+43.408932,-071.462296,26
838,+43.408113,-071.458888,0
839,+43.401053,-071.443577,22
840,+43.406771,-071.435477,165
841,+43.418844,-071.428591,9
842,+43.422095,-071.423799,2
843,+43.424045,-071.419069,48
844,+43.426520,-071.416621,33
845,+43.421913,-071.416426,2
846,+43.415384,-071.416815,0
847,+43.413480,-071.415679,15
848,+43.414479,-071.420015,0
849,+43.411167,-071.417951,0
850,+43.410969,-071.431665,23
851,+43.402298,-071.429553,4
852,+43.402059,-071.428486,9
853,+43.401649,-071.427699,2
854,+43.401085,-071.419288,91
855,+43.404840,-071.410489,0
856,+43.413053,-071.405793,27
857,+43.408068,-071.394060,12
858,+43.394561,-071.394690,63
859,+43.387349,-071.383103,32
860,+43.392388,-071.383425,2
861,+43.389728,-071.392374,12
862,+43.379319,-071.397116,13
863,+43.384822,-071.405101,19
864,+43.387700,-071.417048,9
865,+43.399110,-071.411622,4
866,+43.392993,-071.425125,25
867,+43.403673,-071.450129,12
868,+43.370098,-071.383704,4
869,+43.381474,-071.364723,74
870,+43.382983,-071.354957,3
