block_num,latitude,longitude,total_pop
658,+43.974530,-073.072956,8
659,+43.988972,-073.131774,3
660,+44.041428,-073.128425,21
661,+44.046307,-073.143321,8
662,+43.967128,-073.067561,2
663,+43.965618,-073.083621,73
664,+43.970376,-073.088439,16
665,+43.971305,-073.093556,37
666,+43.977722,-073.100013,218
667,+43.986689,-073.098854,69
668,+43.982837,-073.114447,33
669,+43.984045,-073.127190,63
670,+43.976923,-073.111035,22
671,+43.973060,-073.112545,25
672,+43.973052,-073.107461,9
673,+43.972777,-073.105447,13
674,+43.971534,-073.101017,108
675,+43.970156,-073.113674,18
676,+43.964392,-073.103673,70
677,+43.959846,-073.091669,2
678,+43.976381,-073.123915,69
679,+43.957776,-073.158490,4
680,+43.964059,-073.142719,14
681,+43.960882,-073.149100,0
682,+43.955543,-073.140842,9
683,+43.956614,-073.134870,6
684,+43.960099,-073.132916,20
685,+43.966147,-073.119838,0
686,+43.969301,-073.119907,8
687,+43.961064,-073.122035,2
688,+43.960412,-073.167786,12
689,+44.280735,-073.081832,0
690,+44.280846,-073.086433,9
691,+44.279082,-073.081283,7
692,+44.263627,-073.088120,28
693,+44.276207,-073.091181,27
694,+44.267059,-073.106082,54
695,+44.276587,-073.113116,15
696,+44.267421,-073.124140,60
697,+44.267201,-073.146083,44
698,+44.264302,-073.172880,42
699,+44.267017,-073.181144,0
700,+44.261655,-073.188861,18
701,+44.258043,-073.185911,0
702,+44.255250,-073.184124,11
703,+44.255624,-073.158530,123
704,+44.256678,-073.130724,108
705,+44.258751,-073.110548,39
706,+44.265680,-073.100142,0
707,+44.258271,-073.097112,0
708,+44.255047,-073.097194,0
709,+44.250754,-073.097217,1
710,+44.240219,-073.113583,109
711,+44.253887,-073.123792,0
712,+44.234837,-073.105267,65
713,+44.208519,-073.089126,125
714,+44.205149,-073.102310,0
715,+44.195498,-073.103137,16
716,+44.192923,-073.107057,23
717,+44.206007,-073.109467,8
718,+44.184430,-073.113336,72
719,+44.220123,-073.125511,200
720,+44.210080,-073.147404,115
721,+44.235898,-073.157502,106
722,+44.240205,-073.180907,93
723,+44.254389,-073.193946,0
724,+44.214323,-073.163987,0
725,+44.208339,-073.173878,80
726,+44.191919,-073.165132,44
727,+44.185160,-073.165929,2
728,+44.186179,-073.178602,2
729,+44.179275,-073.177109,7
730,+44.179363,-073.171466,4
731,+44.180462,-073.136044,42
732,+44.200554,-073.130238,27
733,+44.191457,-073.121583,0
734,+44.187872,-073.122486,22
735,+44.182347,-073.102214,7
736,+44.185490,-073.094204,4
737,+44.143529,-073.115269,2
738,+44.144756,-073.119934,13
739,+44.139958,-073.137126,76
740,+44.148238,-073.141293,0
741,+44.151540,-073.147547,0
742,+44.155803,-073.151505,4
743,+44.166474,-073.150172,20
744,+44.173040,-073.159147,4
745,+44.166145,-073.167504,6
746,+44.171320,-073.175868,18
747,+44.163211,-073.174114,6
748,+44.157335,-073.173277,4
749,+44.156369,-073.170458,0
750,+44.148871,-073.168698,30
751,+44.156237,-073.158392,0
752,+44.157824,-073.163762,0
753,+44.151140,-073.178523,3
754,+44.153883,-073.181188,4
755,+44.153204,-073.192058,14
756,+44.155836,-073.194931,0
757,+44.149694,-073.193573,0
758,+44.147703,-073.201718,12
759,+44.127118,-073.197318,49
760,+44.139921,-073.191926,7
761,+44.133359,-073.187545,9
762,+44.140601,-073.185350,3
763,+44.134997,-073.169670,145
764,+44.131280,-073.153275,2
765,+44.123624,-073.153619,0
766,+44.121825,-073.166003,39
767,+44.108696,-073.170946,20
768,+44.122855,-073.176779,0
769,+44.122407,-073.180976,2
770,+44.104187,-073.182204,48
771,+44.108228,-073.186965,0
772,+44.109709,-073.196471,80
773,+44.083229,-073.211458,42
774,+44.107003,-073.221731,0
775,+44.097293,-073.237874,34
776,+44.109491,-073.244827,8
777,+44.082396,-073.242484,0
778,+44.085416,-073.236399,6
779,+44.094230,-073.226424,8
780,+44.076851,-073.229335,8
781,+44.078112,-073.238778,0
782,+44.071551,-073.200121,10
