block_num,latitude,longitude,total_pop
438,+44.078523,-070.261454,8
439,+44.077323,-070.261490,56
440,+44.078973,-070.275554,202
441,+44.079823,-070.279548,0
442,+44.082505,-070.283079,127
443,+44.104822,-070.303561,11
444,+44.096472,-070.312135,16
445,+44.088072,-070.306081,51
446,+44.067573,-070.289850,97
447,+44.069106,-070.281657,99
448,+44.061806,-070.286539,5
449,+44.058473,-070.278111,5
450,+44.057573,-070.273607,43
451,+44.054973,-070.269538,256
452,+44.053642,-070.265835,0
453,+44.047273,-070.265934,16
454,+44.048224,-070.274962,15
455,+44.040698,-070.269039,221
456,+44.043073,-070.270888,17
457,+44.040315,-070.276082,7
458,+44.049525,-070.284733,39
459,+44.054273,-070.291927,8
460,+44.046340,-070.303022,0
461,+44.047173,-070.298615,0
462,+44.046240,-070.298040,1
463,+44.041040,-070.286255,0
464,+44.046273,-070.290448,0
465,+44.037040,-070.300779,10
466,+44.037806,-070.314138,22
467,+44.036023,-070.312147,0
468,+44.031723,-070.296655,29
469,+44.029540,-070.288159,1
470,+44.032773,-070.284387,10
471,+44.035307,-070.279349,14
472,+44.041123,-070.261463,0
473,+44.064073,-070.268799,2
474,+44.065573,-070.270298,19
475,+44.068273,-070.265836,19
476,+44.071823,-070.264264,35
477,+44.074540,-070.263620,11
478,+44.075673,-070.262897,21
479,+44.075123,-070.264461,22
480,+44.075323,-070.265803,32
481,+44.073223,-070.262621,59
482,+44.070940,-070.262448,4
483,+44.073973,-070.261133,28
484,+44.074373,-070.260332,48
485,+44.026040,-070.294648,2
486,+44.028373,-070.302350,0
487,+44.059477,-070.254676,0
488,+44.063233,-070.278018,0
489,+44.063643,-070.265615,0
490,+44.064986,-070.264868,0
491,+44.059760,-070.254648,0
492,+44.064863,-070.244197,0
493,+44.110239,-070.242062,390
494,+44.107022,-070.241614,25
495,+44.106422,-070.240993,50
496,+44.106472,-070.237822,63
497,+44.105340,-070.233865,114
498,+44.106072,-070.232089,165
499,+44.107872,-070.233535,54
500,+44.106022,-070.243797,29
501,+44.105772,-070.245520,17
502,+44.104772,-070.244878,78
503,+44.105139,-070.240253,98
504,+44.102022,-070.242735,32
505,+44.099422,-070.243694,297
