block_num,latitude,longitude,total_pop
375,+38.926658,-077.094691,0
376,+38.926761,-077.092290,75
377,+38.925929,-077.092443,6
378,+38.925178,-077.092561,22
379,+38.924711,-077.092800,15
380,+38.924061,-077.092949,234
381,+38.924415,-077.091996,43
382,+38.923061,-077.094665,32
383,+38.921024,-077.097755,49
384,+38.921774,-077.098955,9
385,+38.919561,-077.097755,35
386,+38.920244,-077.096279,70
387,+38.920811,-077.095066,69
388,+38.922011,-077.093433,47
389,+38.920744,-077.090818,77
390,+38.919561,-077.093349,18
391,+38.915860,-077.083746,30
392,+38.913661,-077.085289,25
393,+38.913378,-077.083889,29
394,+38.912661,-077.084005,26
395,+38.912161,-077.083223,223
396,+38.910473,-077.079717,112
397,+38.911561,-077.083061,0
398,+38.911111,-077.083744,79
399,+38.911086,-077.082193,122
400,+38.910572,-077.082679,0
401,+38.909911,-077.082220,93
402,+38.909561,-077.081974,53
403,+38.908911,-077.081558,149
404,+38.908194,-077.081228,83
405,+38.907111,-077.079278,38
406,+38.905595,-077.078856,0
407,+38.911428,-077.095692,0
408,+38.909537,-077.091113,23
409,+38.913761,-077.090984,95
410,+38.914911,-077.090687,57
411,+38.912944,-077.088811,444
412,+38.912161,-077.088600,55
413,+38.912178,-077.086552,69
414,+38.911111,-077.085274,86
415,+38.911161,-077.087141,52
416,+38.910611,-077.086491,29
417,+38.909052,-077.088317,170
418,+38.908410,-077.088861,70
419,+38.906544,-077.083846,312
420,+38.908411,-077.084070,282
421,+38.913361,-077.094001,0
422,+38.903411,-077.082594,0
423,+38.940943,-077.090992,0
424,+38.941460,-077.092160,46
425,+38.942027,-077.092559,1
426,+38.942510,-077.093779,36
427,+38.943110,-077.095003,61
428,+38.944327,-077.096266,0
429,+38.943510,-077.096696,27
430,+38.943110,-077.097793,20
431,+38.942410,-077.095874,63
432,+38.941460,-077.095874,50
433,+38.941410,-077.093752,66
434,+38.940510,-077.093771,56
435,+38.940510,-077.095899,67
436,+38.939560,-077.095849,54
437,+38.939560,-077.093774,51
438,+38.939710,-077.092366,27
439,+38.940720,-077.092066,32
440,+38.937393,-077.085943,0
441,+38.937760,-077.086247,0
442,+38.938127,-077.086294,0
443,+38.937228,-077.091702,3405
444,+38.938543,-077.093499,70
445,+38.938560,-077.095799,56
446,+38.934878,-077.096198,64
447,+38.933628,-077.096611,47
448,+38.935478,-077.100187,23
449,+38.933244,-077.097125,62
450,+38.933511,-077.092248,26
451,+38.932011,-077.098764,45
452,+38.933211,-077.101702,77
453,+38.934711,-077.102232,30
454,+38.933978,-077.101483,43
455,+38.934111,-077.104249,82
456,+38.935111,-077.105249,40
457,+38.935044,-077.108989,95
458,+38.934111,-077.108678,127
459,+38.934478,-077.105582,17
460,+38.933178,-077.106717,101
461,+38.932511,-077.109215,10
462,+38.931444,-077.106796,57
463,+38.932044,-077.103293,146
464,+38.931128,-077.101540,99
465,+38.930511,-077.100200,39
466,+38.929800,-077.103748,324
467,+38.930811,-077.104608,72
468,+38.946151,-077.098078,1
469,+38.946155,-077.098980,16
470,+38.945683,-077.100899,147
471,+38.948510,-077.101057,0
472,+38.946561,-077.101528,67
473,+38.946250,-077.101440,29
474,+38.944901,-077.102214,147
475,+38.937993,-077.108696,0
476,+38.935591,-077.103882,63
477,+38.936410,-077.109664,0
478,+38.936860,-077.102112,45
479,+38.937843,-077.101373,78
480,+38.940060,-077.098252,117
481,+38.941460,-077.098074,49
482,+38.942460,-077.097949,39
483,+38.942510,-077.100627,62
484,+38.944088,-077.099750,206
485,+38.943506,-077.099177,21
486,+38.941410,-077.100127,33
487,+38.940960,-077.101921,38
488,+38.940043,-077.100576,67
489,+38.938510,-077.098449,52
490,+38.937010,-077.098770,117
491,+38.941277,-077.110042,0
492,+38.925411,-077.100039,354
493,+38.929111,-077.099398,107
494,+38.927261,-077.101905,62
495,+38.925961,-077.102101,96
496,+38.926811,-077.100594,37
497,+38.927311,-077.099018,25
498,+38.926711,-077.099008,17
499,+38.937210,-077.113817,0
500,+38.937177,-077.115763,0
501,+38.934611,-077.115524,0
502,+38.930744,-077.114779,0
503,+38.926178,-077.111086,0
504,+38.930061,-077.110950,0
505,+38.934561,-077.113192,48
506,+38.934811,-077.112084,46
507,+38.933211,-077.110702,91
508,+38.932661,-077.111742,79
509,+38.930961,-077.110463,38
510,+38.931661,-077.109279,43
511,+38.930461,-077.108220,45
512,+38.929761,-077.109102,69
513,+38.928911,-077.109778,46
514,+38.928211,-077.109499,57
515,+38.928311,-077.108015,65
516,+38.929061,-077.106969,29
517,+38.927911,-077.105806,68
518,+38.927361,-077.106757,39
519,+38.927078,-077.107798,28
520,+38.926311,-077.107618,40
521,+38.926361,-077.104105,53
522,+38.925161,-077.102816,112
523,+38.923461,-077.103882,160
524,+38.923861,-077.101558,63
525,+38.922711,-077.100732,15
526,+38.921928,-077.100468,41
527,+38.934028,-077.119132,0
528,+38.918778,-077.105313,0
529,+38.959810,-077.086056,0
530,+38.959460,-077.086852,0
531,+38.957710,-077.087588,69
532,+38.957077,-077.085149,60
533,+38.956360,-077.085038,14
534,+38.956360,-077.087558,109
